"date_yyyymmdd","depth_m","latitude_dd","longitude_dd","o2_at_gear_ml_per_l_der","operation_dim$operation_type","performance","project","temperature_at_gear_c_der","trawl_id","year","year_stn_invalid"
"20111012","66.4000","33.45555556","-117.74250000","3.3929","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.5119","201103008152","2011",""
"20111012","543.4000","33.39361111","-117.92500000","0.1965","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0048","201103008153","2011",""
"20111012","936.1000","33.15055556","-118.01944444","0.4490","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.0929","201103008154","2011",""
"20111013","729.0000","32.88611111","-118.07833333","0.2413","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.8695","201103008156","2011",""
"20111013","631.3000","32.66888889","-117.83111111","0.2089","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.6868","201103008157","2011",""
"20111014","1137.3000","32.44833333","-118.41972222","0.7582","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.3915","201103008158","2011",""
"20111014","409.8000","32.76833333","-118.53111111","0.4763","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2321","201103008159","2011",""
"20111015","992.4000","32.64722222","-119.71527778","0.4321","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.0050","201103008160","2011",""
"20111015","641.5000","32.80777778","-120.22583333","0.2218","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.3521","201103008161","2011",""
"20140901","77.5000","45.81972222","-124.07500000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.7046","201403008050","2014",""
"20111016","1130.5000","33.10027778","-120.06166667","0.5523","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.6957","201103008162","2011",""
"20111016","885.7000","33.41027778","-119.95000000","0.3737","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.2170","201103008163","2011",""
"20111016","1112.1000","33.58250000","-120.50555556","0.5725","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.6442","201103008164","2011",""
"20111017","163.3000","34.40222222","-120.50833333","2.1069","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.5122","201103008166","2011",""
"20111017","115.3000","34.89472222","-120.79861111","2.1827","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.4786","201103008167","2011",""
"20111017","201.6000","34.92500000","-120.87916667","1.4364","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.7002","201103008168","2011",""
"20111018","405.1000","35.24833333","-121.08694444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.4283","201103008169","2011",""
"20110521","165.8000","46.42000000","-124.53972222","2.2207","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0704","201103010002","2011",""
"20110521","88.6000","46.38055556","-124.34166667","1.7745","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3923","201103010003","2011",""
"20110522","123.3000","47.10333333","-124.75972222","1.7987","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2027","201103010004","2011",""
"20110522","83.5000","47.16472222","-124.61111111","1.8441","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2515","201103010006","2011",""
"20110522","119.4000","47.16305556","-124.75250000","2.1253","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2551","201103010007","2011",""
"20110522","190.7000","47.29416667","-124.84388889","1.5512","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7135","201103010008","2011",""
"20110523","149.9000","48.02888889","-125.16611111","2.0838","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9106","201103010009","2011",""
"20110523","87.3000","48.15472222","-124.92027778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1175","201103010010","2011",""
"20110524","76.0000","48.22444444","-124.89027778","3.0880","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5148","201103010011","2011",""
"20110524","123.5000","48.19722222","-125.11750000","1.8993","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7521","201103010012","2011",""
"20110524","192.2000","48.29555556","-125.19277778","1.6234","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.4331","201103010013","2011",""
"20110524","260.4000","48.15861111","-125.24583333","1.2342","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0405","201103010014","2011",""
"20110524","163.6000","48.06916667","-125.54083333","1.9788","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9521","201103010015","2011",""
"20110524","857.7000","48.09361111","-125.82972222","0.2122","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.1245","201103010016","2011",""
"20110525","92.1000","47.89361111","-124.88916667","2.5992","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2673","201103010017","2011",""
"20110525","92.3000","47.86888889","-124.87916667","2.6217","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2618","201103010018","2011",""
"20110525","115.7000","47.76416667","-124.94361111","2.7476","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4247","201103010019","2011",""
"20110525","803.8000","47.77416667","-125.34972222","0.2246","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.3228","201103010020","2011",""
"20110525","1107.4000","47.66944444","-125.51527778","0.2605","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.5054","201103010021","2011",""
"20110525","625.1000","47.63361111","-125.18250000","0.3619","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.8128","201103010022","2011",""
"20110526","93.6000","47.62777778","-124.78305556","2.9249","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5727","201103010023","2011",""
"20110526","148.5000","47.60472222","-124.93527778","1.8989","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0655","201103010024","2011",""
"20110526","162.9000","47.53138889","-124.90805556","1.6289","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9282","201103010025","2011",""
"20110526","406.0000","47.24861111","-124.99444444","0.8673","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.6081","201103010026","2011",""
"20150618","1135.8000","42.15805556","-124.95277778","0.4380","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.3713","201503008080","2015",""
"20110527","185.9000","46.80222222","-124.85527778","1.6734","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.4985","201103010028","2011",""
"20110527","154.8000","46.91083333","-124.81027778","1.5176","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9604","201103010029","2011",""
"20110527","194.6000","46.69500000","-124.77055556","1.8061","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7299","201103010031","2011",""
"20110528","67.5000","46.63722222","-124.30083333","2.6871","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.7423","201103010032","2011",""
"20110528","143.3000","46.18055556","-124.52888889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7843","201103010033","2011",""
"20110528","168.6000","46.18583333","-124.60555556","1.2698","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7207","201103010034","2011",""
"20110528","725.2000","46.22027778","-124.86611111","0.2911","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.6276","201103010035","2011",""
"20110529","451.0000","46.00333333","-124.80250000","0.7121","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.4440","201103010036","2011",""
"20110529","153.4000","45.92694444","-124.46694444","1.1301","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.5958","201103010037","2011",""
"20110530","257.3000","45.10611111","-124.35888889","1.4497","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.5251","201103010040","2011",""
"20120711","544.2000","34.27416667","-120.14250000","0.0381","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.4555","201203010161","2012",""
"20120711","514.6000","34.34250000","-120.10833333","0.0399","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.4954","201203010162","2012",""
"20120711","553.3000","34.16916667","-120.00750000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0000","201203010163","2012",""
"20120711","91.2000","34.07250000","-119.75333333","1.8269","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.0613","201203010164","2012",""
"20120712","85.3000","34.06333333","-119.47861111","2.3883","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.5512","201203010165","2012",""
"20120712","196.7000","34.06194444","-119.33527778","0.8448","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.9146","201203010166","2012",""
"20120712","193.3000","34.11694444","-119.33805556","1.4137","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.4252","201203010167","2012",""
"20110610","202.4000","43.91083333","-124.81777778","1.6596","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7837","201103010075","2011",""
"20120714","136.7000","34.22611111","-119.60805556","1.7043","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.5167","201203010168","2012",""
"20120714","57.0000","34.00444444","-119.90805556","4.5815","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","12.4544","201203010169","2012",""
"20120715","1109.7000","33.33472222","-120.16222222","0.4735","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.9207","201203010171","2012",""
"20120716","245.3000","33.48638889","-118.50333333","0.9279","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.4896","201203010172","2012",""
"20120716","174.6000","33.29027778","-118.25833333","1.7968","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.2112","201203010173","2012",""
"20120716","941.7000","33.05777778","-117.91722222","0.2855","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.4084","201203010174","2012",""
"20120716","587.1000","32.71527778","-118.04638889","0.2362","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.1109","201203010175","2012",""
"20120717","88.2000","32.64833333","-117.30944444","2.5790","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.4441","201203010176","2012",""
"20110604","416.4000","45.41583333","-124.59777778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.5961","201103010051","2011",""
"20110605","122.7000","45.33166667","-124.16111111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2128","201103010052","2011",""
"20110605","298.8000","45.03777778","-124.42805556","1.3161","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2331","201103010053","2011",""
"20110605","213.1000","44.80166667","-124.54694444","1.3307","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6512","201103010054","2011",""
"20110605","371.8000","44.80361111","-124.65944444","0.9756","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.9063","201103010055","2011",""
"20110607","84.5000","44.20888889","-124.33000000","1.3623","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5057","201103010063","2011",""
"20110607","77.1000","44.07638889","-124.27000000","1.4154","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6595","201103010064","2011",""
"20110607","96.5000","44.03194444","-124.31805556","1.2395","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5321","201103010065","2011",""
"20110607","130.2000","44.04166667","-124.49361111","1.3628","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2261","201103010066","2011",""
"20110609","1193.5000","43.48861111","-125.08805556","0.3757","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.5375","201103010070","2011",""
"20110609","1088.8000","43.45861111","-125.01666667","0.3781","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.5292","201103010071","2011",""
"20110609","798.3000","43.54666667","-124.93083333","0.2320","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.4473","201103010072","2011",""
"20110609","478.7000","43.64694444","-124.70166667","0.5857","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.5763","201103010073","2011",""
"20110610","343.0000","43.84805556","-124.87083333","1.0691","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2243","201103010074","2011",""
"20110610","134.1000","43.97333333","-124.74083333","1.6535","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2817","201103010076","2011",""
"20110610","128.6000","43.93694444","-124.76055556","1.6337","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2844","201103010077","2011",""
"20110617","130.3000","43.10722222","-124.63888889","1.3922","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2863","201103010078","2011",""
